case_id,person_id,role,name_as_recorded,father_name_as_recorded,age_as_recorded,gender,district,year
SYN-C-00872,SYN-P-01642,accused,AVI SRIDHAR,AARAV CHERIAN,19,M,Belagavi,2021
SYN-C-00872,SYN-P-00991,accused,FINN D’ALIA,BAHADURJIT MISTRY,36,M,Belagavi,2021
SYN-C-00873,SYN-P-01016,accused,RYAN VARMA,GIRINDRA RAMAKRISHNAN,25,M,Mysuru,2023
SYN-C-00874,SYN-P-01885,accused,CHARLES KANDA,,19,M,Bengaluru Urban,2021
SYN-C-00875,SYN-P-00109,accused,GOPAL KOHLI,,19,M,Bengaluru Urban,2019
SYN-C-00876,SYN-P-00190,accused,Q. DHINGRA,,19,M,Bengaluru Urban,2023
SYN-C-00876,SYN-P-00806,accused,F. KALA,,55,M,Bengaluru Urban,2023
SYN-C-00877,SYN-P-00296,accused,OSCAR WARRIOR,,25,M,Belagavi,2019
SYN-C-00878,SYN-P-01238,accused,NICHOLAS KADAKIA,,48,M,Bengaluru Urban,2020
SYN-C-00879,SYN-P-01222,accused,DEVANSH KUMER,,41,M,Tumakuru,2021
SYN-C-00879,SYN-P-01809,accused,DEV KUNDA,CHAITANYA CHAUDRY,24,M,Tumakuru,2021
SYN-C-00880,SYN-P-00659,accused,L. BAIL,LIAM VENKATARAMAN,39,F,Mysuru,2021
SYN-C-00880,SYN-P-01412,accused,TRISTAN KAUL,,17,M,Mysuru,2021
SYN-C-00881,SYN-P-01256,accused,OMKAAR SHANKAR,,25,M,Bengaluru Urban,2023
SYN-C-00881,SYN-P-01759,accused,SHIVANSH DE,,23,M,Bengaluru Urban,2023
SYN-C-00882,SYN-P-00288,accused,R. MUKHOPADHYAY,FITAN SUR,27,M,Bengaluru Urban,2019
SYN-C-00883,SYN-P-01139,accused,MATTHEW JHAVERI,VINCENT SINGHAL,24,M,Bengaluru Urban,2020
SYN-C-00884,SYN-P-00745,accused,SAMAKSH SALVI,WAHAB SHA,26,M,Belagavi,2021
SYN-C-00884,SYN-P-01900,accused,EKAPAD BABU,TEERTH EDWIN,23,M,Belagavi,2021
SYN-C-00885,SYN-P-01458,accused,ELIJAH MERCHANT,JACK RATTA,31,M,Bengaluru Urban,2019
SYN-C-00886,SYN-P-00146,accused,JATIN REDDY,ANAY SUBRAMANIAM,37,M,Belagavi,2021
SYN-C-00887,SYN-P-01726,accused,P. SAMA,RAYAAN RAMAKRISHNAN,17,M,Bengaluru Urban,2019
SYN-C-00887,SYN-P-00287,accused,ATHARV BALAY,AZAAN AURORA,29,M,Bengaluru Urban,2019
SYN-C-00888,SYN-P-01241,accused,PAREKH THEODORE,UPKAAR DHALIWAL,52,M,Bengaluru Urban,2023
SYN-C-00888,SYN-P-00266,accused,RACHIT SANDHU,BALJIWAN GOLE,20,M,Bengaluru Urban,2023
SYN-C-00889,SYN-P-00227,accused,C. RATTAN,,41,M,Bengaluru Urban,2019
SYN-C-00889,SYN-P-01510,accused,W. PATHAK,UDARSH TAILOR,23,M,Bengaluru Urban,2019
SYN-C-00890,SYN-P-01553,accused,I. SUNDARAM,KRISHNA NAIDU,30,M,Bengaluru Urban,2019
SYN-C-00890,SYN-P-01198,accused,Y. BATH,,51,M,Bengaluru Urban,2019
SYN-C-00891,SYN-P-00971,accused,TEERTH RAMA,FALAN CHAUDHRY,45,M,Mysuru,2022
SYN-C-00892,SYN-P-01671,accused,NAKUL IYENGAR,,52,M,Bengaluru Urban,2021
SYN-C-00893,SYN-P-00098,accused,RAO OMKAAR,,24,M,Bengaluru Urban,2021
SYN-C-00893,SYN-P-01387,accused,IKBAL DEVI,BENJAMIN TANEJA,29,M,Bengaluru Urban,2021
SYN-C-00894,SYN-P-01669,accused,DARPAN GOSWAMI,BACHITTAR LATA,41,M,Bengaluru Urban,2019
SYN-C-00895,SYN-P-00244,accused,Y. CHERIAN,JEREMIAH KAMDAR,44,M,Kalaburagi,2019
SYN-C-00895,SYN-P-00837,accused,HARDIK PARMAR,,43,M,Kalaburagi,2019
SYN-C-00896,SYN-P-01432,accused,EIRAVATI MODI,CHRISTOPHER RASTOGI,52,F,Bengaluru Urban,2023
SYN-C-00897,SYN-P-00409,accused,I. MANI,RYAN MANDAL,32,M,Bengaluru Urban,2022
SYN-C-00898,SYN-P-01230,accused,SODHI SAMUEL,RANBIR DEVAN,26,M,Bengaluru Urban,2023
SYN-C-00899,SYN-P-01114,accused,I. VISWANATHAN,DHRUV WASON,37,F,Bengaluru Urban,2019
SYN-C-00900,SYN-P-01442,accused,JEET HANDA,,20,M,Bengaluru Urban,2020
SYN-C-00900,SYN-P-00690,accused,JAGVI KAMDAR,ABEER LAD,48,F,Bengaluru Urban,2020
SYN-C-00900,SYN-P-00582,accused,FINN PARSA,CHAKRADEV NARULA,39,M,Bengaluru Urban,2020
SYN-C-00901,SYN-P-00274,accused,ANMOL RASTOGI,,33,M,Bengaluru Urban,2022
SYN-C-00901,SYN-P-00152,accused,JACOB DUBE,GIRINDRA NARAIN,45,M,Bengaluru Urban,2022
SYN-C-00902,SYN-P-00295,accused,ANSH MANI,ETHAN MAHAL,27,M,Tumakuru,2020
SYN-C-00903,SYN-P-01214,accused,LAVANYA BADAMI,,39,F,Kalaburagi,2022
SYN-C-00903,SYN-P-00639,accused,RAJAGOPALAN DOMINIC,BAHADURJIT UPADHYAY,24,M,Kalaburagi,2022
SYN-C-00903,SYN-P-00576,accused,A. CHAUDHURI,ORINDER HAYER,28,M,Kalaburagi,2022
SYN-C-00904,SYN-P-00710,accused,CHAKRADHAR RAWEL,XAVIER SRINIVASAN,39,M,Bengaluru Urban,2023
SYN-C-00905,SYN-P-01315,accused,ZEHAAN VARUGHESE,,53,M,Bengaluru Urban,2022
SYN-C-00905,SYN-P-00054,accused,W. GABA,FARIS SANKAR,48,F,Bengaluru Urban,2022
SYN-C-00906,SYN-P-00296,accused,OSCAR WARRIOR,XAVIER RAJ,21,M,Belagavi,2020
SYN-C-00907,SYN-P-00073,accused,VICTOR GOYAL,KRISH SEHGAL,36,M,Mysuru,2021
SYN-C-00908,SYN-P-01875,accused,LAL REHAAN,TRISTAN AHLUWALIA,40,M,Belagavi,2023
SYN-C-00908,SYN-P-01173,accused,OMKAAR LUTHRA,FITAN VARTY,35,M,Belagavi,2023
SYN-C-00909,SYN-P-00573,accused,MOHINI SURI,,39,F,Bengaluru Urban,2019
SYN-C-00909,SYN-P-01614,accused,AKSHAY CHAUDHRY,GAGAN ZACHARIAH,23,M,Bengaluru Urban,2019
SYN-C-00909,SYN-P-00869,accused,PRATYUSH SRIWASTAWA,,33,M,Bengaluru Urban,2019
SYN-C-00909,SYN-P-01168,accused,KAI WABLE,TANVEER HANS,47,M,Bengaluru Urban,2019
SYN-C-00910,SYN-P-01015,accused,ROHAN SANDAL,,45,M,Bengaluru Urban,2023
SYN-C-00910,SYN-P-00529,accused,OWEN VIG,,33,M,Bengaluru Urban,2023
SYN-C-00911,SYN-P-00554,accused,K. CHADHA,REHAAN KUMER,54,M,Kalaburagi,2021
SYN-C-00912,SYN-P-01615,accused,WEDANT OAK,ZEHAAN ARORA,26,M,Bengaluru Urban,2023
SYN-C-00913,SYN-P-00315,accused,R. SRIVASTAVA,FRADO SASTRY,28,M,Bengaluru Urban,2022
SYN-C-00913,SYN-P-00303,accused,Q. SHETH,FARAS MUTTI,50,M,Bengaluru Urban,2022
SYN-C-00913,SYN-P-01831,accused,GEORGE WABLE,INDRAJIT CHADA,53,M,Bengaluru Urban,2022
SYN-C-00914,SYN-P-00614,accused,EKANSH KULKARNI,BALJIWAN VARKEY,24,M,Bengaluru Urban,2019
SYN-C-00915,SYN-P-01400,accused,DEVANSH CHAKRABARTI,ISAIAH CHANDA,26,M,Belagavi,2021
SYN-C-00915,SYN-P-00862,accused,REHAAN KATA,WRIDESH WAGLE,36,M,Belagavi,2021
SYN-C-00916,SYN-P-00971,accused,TEERTH RAMA,FALAN CHAUDHRY,46,M,Mysuru,2019
SYN-C-00916,SYN-P-00840,accused,PUSHTI BHARGAVA,ANAY SARRAF,20,F,Mysuru,2019
SYN-C-00917,SYN-P-01222,accused,DEVANSH KUMER,GAGAN AHLUWALIA,39,M,Tumakuru,2022
SYN-C-00917,SYN-P-00472,accused,JEET SHARAF,ELIJAH DHAWAN,33,M,Tumakuru,2022
SYN-C-00918,SYN-P-01433,accused,BIMALA KUMER,AMOL ZACHARIA,51,F,Bengaluru Urban,2020
SYN-C-00919,SYN-P-01532,accused,O. CHAUHAN,ONKAR BHATT,48,M,Mysuru,2020
SYN-C-00919,SYN-P-00804,accused,GAWIN BADAL,PRATYUSH BERA,23,M,Mysuru,2020
SYN-C-00920,SYN-P-00842,accused,ARJUN VARTY,,36,M,Bengaluru Urban,2021
SYN-C-00920,SYN-P-00412,accused,SAI PANDEY,,54,M,Bengaluru Urban,2021
SYN-C-00921,SYN-P-00556,accused,JEET RAI,KABIR MODY,46,M,Bengaluru Urban,2020
SYN-C-00921,SYN-P-00300,accused,NAVEEN SOOD,,29,M,Bengaluru Urban,2020
SYN-C-00922,SYN-P-00735,accused,BALENDRA MANI,,44,M,Bengaluru Urban,2022
SYN-C-00922,SYN-P-01840,accused,AVI WADHWA,ADITYA MALHOTRA,38,M,Bengaluru Urban,2022
SYN-C-00923,SYN-P-00745,accused,SAMAKSH SALVI,WAHAB SHA,27,M,Belagavi,2019
SYN-C-00923,SYN-P-00033,accused,LOGAN SODHI,GUNBIR PADMANABHAN,53,M,Belagavi,2019
SYN-C-00924,SYN-P-00466,accused,YAGNESH THAKER,AMOL BANIK,51,M,Bengaluru Urban,2021
SYN-C-00925,SYN-P-00380,accused,CHRISTOPHER MENON,SHIVANSH DUGAR,48,M,Bengaluru Urban,2019
SYN-C-00925,SYN-P-00726,accused,H. KALITA,WAHAB JAGGI,53,M,Bengaluru Urban,2019
SYN-C-00926,SYN-P-01703,accused,FIYAZ BAKSHI,VINCENT VARUGHESE,20,M,Bengaluru Urban,2023
SYN-C-00927,SYN-P-01670,accused,CHAMPAK HARI,HARRISON NAGAR,35,M,Bengaluru Urban,2022
SYN-C-00927,SYN-P-00635,accused,MAANAS DEOL,OMKAAR BHATTI,36,M,Bengaluru Urban,2022
SYN-C-00927,SYN-P-00051,accused,MUTTI VAISHNAVI,JAI SANGHA,50,F,Bengaluru Urban,2022
SYN-C-00927,SYN-P-01640,accused,U. CHHABRA,,31,F,Bengaluru Urban,2022
SYN-C-00928,SYN-P-00636,accused,THAKKAR BAHADURJIT,JACOB SANKARAN,41,M,Mysuru,2020
SYN-C-00928,SYN-P-00468,accused,ISHWAR VARUGHESE,PRANIT NARAYAN,48,M,Mysuru,2020
SYN-C-00928,SYN-P-00663,accused,SUNDARAM VIHAAN,,40,M,Mysuru,2020
SYN-C-00929,SYN-P-01079,accused,ADVAITH SIDHU,,50,M,Mysuru,2021
SYN-C-00930,SYN-P-01590,accused,BOSE AMOL,,32,M,Bengaluru Urban,2020
SYN-C-00930,SYN-P-00489,accused,XAVIER RAVI,GAGAN BHANDARI,17,M,Bengaluru Urban,2020
SYN-C-00931,SYN-P-01684,accused,CHAUDHARY RAGHAV,,27,M,Bengaluru Urban,2020
SYN-C-00931,SYN-P-00329,accused,GIRIK PARSA,,42,M,Bengaluru Urban,2020
SYN-C-00932,SYN-P-00321,accused,F. LATA,,25,M,Tumakuru,2019
SYN-C-00933,SYN-P-01845,accused,VINCENT KADE,,50,M,Bengaluru Urban,2022
SYN-C-00933,SYN-P-00677,accused,JAGDISH CHAUDHURI,QARIN MAHAL,40,M,Bengaluru Urban,2022
SYN-C-00933,SYN-P-01088,accused,GABRIEL JOHAL,RANVEER DUA,33,M,Bengaluru Urban,2022
SYN-C-00934,SYN-P-01663,accused,SAMAKSH BUCH,ABEER KARI,30,M,Bengaluru Urban,2019
SYN-C-00935,SYN-P-00232,accused,VIHAAN KHANNA,,52,M,Belagavi,2022
SYN-C-00935,SYN-P-01751,accused,ALEXANDER BASAK,KIAAN SABHARWAL,36,M,Belagavi,2022
SYN-C-00936,SYN-P-01145,accused,K. PRABHU,CHAKRADEV SASTRY,46,M,Tumakuru,2023
SYN-C-00936,SYN-P-00469,accused,NACHIKET DIP,,17,M,Tumakuru,2023
SYN-C-00936,SYN-P-01747,accused,ATHARW KARA,,29,M,Tumakuru,2023
SYN-C-00937,SYN-P-00714,accused,CHOUDHARY RAGHAV,TARAK VOHRA,39,M,Bengaluru Urban,2022
SYN-C-00938,SYN-P-01006,accused,LIAM TANEJA,GIRIK SARKAR,48,M,Belagavi,2022
SYN-C-00939,SYN-P-00706,accused,A. KAPUR,,46,M,Bengaluru Urban,2022
SYN-C-00939,SYN-P-01035,accused,WRIDESH BATRA,,48,M,Bengaluru Urban,2022
SYN-C-00940,SYN-P-00032,accused,I. IYENGAR,PRANAV BALAKRISHNAN,54,M,Bengaluru Urban,2022
SYN-C-00940,SYN-P-00463,accused,DAKSHESH BAIL,CHRISTOPHER BORAH,47,M,Bengaluru Urban,2022
SYN-C-00940,SYN-P-00184,accused,JONATHAN DUTT,LAKSH SHAN,33,M,Bengaluru Urban,2022
SYN-C-00940,SYN-P-01050,accused,ATWAL MAANAV,,30,M,Bengaluru Urban,2022
SYN-C-00941,SYN-P-01880,accused,J. BUTALA,AVI BANSAL,51,M,Bengaluru Urban,2021
SYN-C-00941,SYN-P-01364,accused,PRANEEL RAMA,,42,M,Bengaluru Urban,2021
SYN-C-00942,SYN-P-01117,accused,ANSH CHADA,OWEN DALAL,23,M,Tumakuru,2020
SYN-C-00942,SYN-P-00142,accused,AMAIRA KAUR,WAZIR SHROFF,48,F,Tumakuru,2020
SYN-C-00942,SYN-P-00354,accused,MAANAS CHOWDHURY,OSCAR GANESAN,20,M,Tumakuru,2020
SYN-C-00943,SYN-P-01117,accused,A. CHADA,OWEN DALAL,23,M,Tumakuru,2020
SYN-C-00943,SYN-P-00381,accused,HEMANG TIWARI,,23,M,Tumakuru,2020
SYN-C-00944,SYN-P-00269,accused,O. CHANDRA,ONKAR SOM,52,M,Bengaluru Urban,2019
SYN-C-00944,SYN-P-01708,accused,A. VISWANATHAN,DAKSH THAMAN,45,M,Bengaluru Urban,2019
SYN-C-00944,SYN-P-00549,accused,RISHI SHARAF,CHAKRADEV KANT,40,M,Bengaluru Urban,2019
SYN-C-00944,SYN-P-01804,accused,LUKE MANI,,28,M,Bengaluru Urban,2019
SYN-C-00945,SYN-P-01891,accused,SANE HRITIK,RACHIT PRABHU,43,M,Bengaluru Urban,2019
SYN-C-00946,SYN-P-00374,accused,YUVRAJ MITAL,TEJAS VARUGHESE,43,M,Bengaluru Urban,2021
SYN-C-00947,SYN-P-00323,accused,YATAN CHOPRA,VEDANT SUBRAMANIAN,35,M,Kalaburagi,2023
SYN-C-00948,SYN-P-00871,accused,A. KADAKIA,HARSHIL VARMA,53,M,Bengaluru Urban,2023
SYN-C-00949,SYN-P-01073,accused,CHARAN KATA,TARAK HALDER,35,M,Bengaluru Urban,2023
SYN-C-00950,SYN-P-01279,accused,YUG BASSI,YUVRAJ PARMAR,53,M,Bengaluru Urban,2022
SYN-C-00951,SYN-P-00328,accused,OM ZEHAAN,TIMOTHY AGARWAL,23,M,Bengaluru Urban,2019
SYN-C-00952,SYN-P-00619,accused,KRISHNA DHAWAN,ARIN RAMANATHAN,26,M,Kalaburagi,2022
SYN-C-00953,SYN-P-01875,accused,R. LAL,TRISTAN AHLUWALIA,41,M,Belagavi,2020
SYN-C-00954,SYN-P-00546,accused,SHERE VIHAAN,SARTHAK SOLANKI,47,M,Bengaluru Urban,2023
SYN-C-00955,SYN-P-00725,accused,W. KAUL,WILLIAM PRAKASH,37,M,Bengaluru Urban,2019
SYN-C-00956,SYN-P-01513,accused,PRANEEL HORA,OLIVER SACHDEV,40,M,Bengaluru Urban,2022
SYN-C-00956,SYN-P-01243,accused,ADVAITH MANI,,44,M,Bengaluru Urban,2022
SYN-C-00957,SYN-P-00321,accused,FALAN LATA,SAMESH KOSHY,26,M,Tumakuru,2022
SYN-C-00957,SYN-P-00822,accused,W. PANDYA,TARAK MISRA,42,M,Tumakuru,2022
SYN-C-00957,SYN-P-00411,accused,Q. PANCHAL,ADVIK SHERE,48,M,Tumakuru,2022
SYN-C-00957,SYN-P-01334,accused,POOJA DASH,,22,F,Tumakuru,2022
SYN-C-00958,SYN-P-01291,accused,H. SINGH,SARTHAK TIWARI,19,M,Bengaluru Urban,2022
SYN-C-00958,SYN-P-00016,accused,YADAVI BUCH,,19,F,Bengaluru Urban,2022
SYN-C-00959,SYN-P-00426,accused,OJAS DALAL,FRADO DUBEY,27,M,Belagavi,2023
SYN-C-00959,SYN-P-00057,accused,SANAYA NARULA,AZAD CHOWDHURY,29,F,Belagavi,2023
SYN-C-00960,SYN-P-01098,accused,ABDUL BALAN,NAKUL TANK,26,M,Bengaluru Urban,2021
SYN-C-00960,SYN-P-00509,accused,R. BATRA,GAVIN SARAN,27,F,Bengaluru Urban,2021
SYN-C-00961,SYN-P-01474,accused,ELIJAH BRAHMBHATT,FARHAN GOLE,25,M,Bengaluru Urban,2023
SYN-C-00961,SYN-P-00922,accused,JASON NARULA,GABRIEL BHAGAT,24,M,Bengaluru Urban,2023
SYN-C-00961,SYN-P-01641,accused,H. SOOD,,19,F,Bengaluru Urban,2023
SYN-C-00962,SYN-P-00146,accused,J. REDDY,ANAY SUBRAMANIAM,38,M,Belagavi,2023
SYN-C-00962,SYN-P-00674,accused,A. MANNAN,RUSHIL AMBLE,39,M,Belagavi,2023
SYN-C-00962,SYN-P-00264,accused,EKBAL SWAMY,,53,M,Belagavi,2023
SYN-C-00963,SYN-P-00260,accused,UPKAAR PAL,HEMANG RAU,48,M,Bengaluru Urban,2020
SYN-C-00963,SYN-P-01558,accused,MADAN MANAN,LOHIT SOMAN,35,M,Bengaluru Urban,2020
SYN-C-00964,SYN-P-01875,accused,REHAAN LAL,TRISTAN AHLUWALIA,39,M,Belagavi,2020
SYN-C-00964,SYN-P-00056,accused,RAJESHRI BAHL,VEER SASTRY,28,F,Belagavi,2020
SYN-C-00965,SYN-P-00944,accused,P. RAVI,JACKSON GERA,54,M,Bengaluru Urban,2022
SYN-C-00965,SYN-P-01201,accused,Y. KALLA,BALJIWAN SACHDEV,42,M,Bengaluru Urban,2022
SYN-C-00966,SYN-P-00702,accused,LAKSHMI CHAKRABORTY,,46,F,Bengaluru Urban,2021
SYN-C-00966,SYN-P-00041,accused,TIRTH HAYER,AKSHAY KRISHNAMURTHY,32,M,Bengaluru Urban,2021
SYN-C-00967,SYN-P-00168,accused,RUSHIL CHAKRABORTY,ZAYYAN GARG,36,M,Bengaluru Urban,2022
SYN-C-00967,SYN-P-00532,accused,PATHAK RAYAAN,DARSH ROUT,19,M,Bengaluru Urban,2022
SYN-C-00967,SYN-P-00366,accused,V. LUTHRA,,39,F,Bengaluru Urban,2022
SYN-C-00968,SYN-P-01344,accused,CHATRESH CHADA,XAVIER DIXIT,47,M,Bengaluru Urban,2020
SYN-C-00968,SYN-P-00912,accused,JEET WAIDYA,MAANAV MEMON,23,M,Bengaluru Urban,2020
SYN-C-00969,SYN-P-00011,accused,B. MURTHY,PARTH TANEJA,50,M,Bengaluru Urban,2023
SYN-C-00969,SYN-P-01636,accused,PRANIT HEGDE,DAKSH GANDHI,25,M,Bengaluru Urban,2023
SYN-C-00969,SYN-P-00541,accused,SIDDHARTH MANNAN,ANTHONY SAVANT,24,M,Bengaluru Urban,2023
SYN-C-00969,SYN-P-01151,accused,VICTOR DHILLON,,46,M,Bengaluru Urban,2023
SYN-C-00970,SYN-P-00219,accused,PARTH KUNDA,ARJUN PILLAI,23,M,Bengaluru Urban,2019
SYN-C-00970,SYN-P-01480,accused,D. DUBEY,ANIRUDH SHUKLA,52,M,Bengaluru Urban,2019
SYN-C-00971,SYN-P-00048,accused,AKSHAY BHATNAGAR,NICHOLAS TIWARI,38,M,Mysuru,2022
SYN-C-00971,SYN-P-01224,accused,J. KHURANA,,52,M,Mysuru,2022
SYN-C-00972,SYN-P-01131,accused,S. PATHAK,TEERTH SAINI,56,M,Tumakuru,2021
SYN-C-00972,SYN-P-00347,accused,OMKAAR RATTAN,OLIVER SARIN,55,M,Tumakuru,2021
SYN-C-00973,SYN-P-00832,accused,DARA KEVIN,EKBAL CHAKRABORTY,38,M,Bengaluru Urban,2022
SYN-C-00973,SYN-P-00256,accused,W. SUNDARAM,BRIJESH PATIL,32,M,Bengaluru Urban,2022
SYN-C-00973,SYN-P-00355,accused,AYUSHMAN WARKEY,BRIJESH SHUKLA,29,M,Bengaluru Urban,2022
SYN-C-00973,SYN-P-00782,accused,XALAK CHHABRA,JATIN BALA,39,F,Bengaluru Urban,2022
SYN-C-00973,SYN-P-01686,accused,ANMOL DATTA,HENRY SAHNI,33,M,Bengaluru Urban,2022
SYN-C-00973,SYN-P-00116,accused,BALHAAR RAMAN,,41,M,Bengaluru Urban,2022
SYN-C-00974,SYN-P-01775,accused,BHANDARI AARUSH,RACHIT PANCHAL,47,M,Bengaluru Urban,2022
SYN-C-00974,SYN-P-01366,accused,ELIJAH WAGLE,,37,M,Bengaluru Urban,2022
SYN-C-00975,SYN-P-00048,accused,A. BHATNAGAR,,40,M,Mysuru,2019
SYN-C-00976,SYN-P-00884,accused,J. CHANDA,RISHI SANGHVI,43,M,Bengaluru Urban,2020
SYN-C-00977,SYN-P-01284,accused,PATRICK NAGARAJAN,SAMUEL TAK,24,M,Kalaburagi,2020
SYN-C-00977,SYN-P-01175,accused,W. DESHPANDE,VIVAAN GANDHI,37,M,Kalaburagi,2020
SYN-C-00978,SYN-P-00007,accused,NAKSH SHROFF,,20,M,Bengaluru Urban,2020
SYN-C-00978,SYN-P-00673,accused,BORA AARAV,,34,M,Bengaluru Urban,2020
SYN-C-00979,SYN-P-00800,accused,GEORGE VISWANATHAN,,42,M,Bengaluru Urban,2023
SYN-C-00979,SYN-P-01283,accused,WEER BADAMI,QADIM MANDA,27,M,Bengaluru Urban,2023
SYN-C-00980,SYN-P-01438,accused,AZAAN BRAHMBHATT,JOSHUA SHA,53,M,Bengaluru Urban,2021
SYN-C-00981,SYN-P-01729,accused,DEV WARRIOR,UDARSH TRIVEDI,22,M,Bengaluru Urban,2023
SYN-C-00981,SYN-P-00773,accused,NAKUL BEHL,VEDANT CHAHAL,47,M,Bengaluru Urban,2023
SYN-C-00982,SYN-P-00073,accused,VICTOR GOYAL,KRISH SEHGAL,34,M,Mysuru,2023
SYN-C-00982,SYN-P-01774,accused,U. SOMAN,MOHAMMED SIDHU,41,F,Mysuru,2023
SYN-C-00982,SYN-P-01620,accused,KUMER ARYAN,,36,M,Mysuru,2023
SYN-C-00983,SYN-P-01770,accused,LUKE PARSA,YATAN KUMER,39,M,Belagavi,2022
SYN-C-00984,SYN-P-00228,accused,Q. JHAVERI,KARAN SANGHA,22,M,Kalaburagi,2021
SYN-C-00984,SYN-P-00956,accused,BEDI DARPAN,,30,M,Kalaburagi,2021
SYN-C-00985,SYN-P-00747,accused,ADITYA DYAL,QASIM DADA,29,M,Bengaluru Urban,2022
SYN-C-00985,SYN-P-01355,accused,PRANIL MANNAN,,47,M,Bengaluru Urban,2022
SYN-C-00986,SYN-P-00273,accused,ONI HANDA,,51,F,Bengaluru Urban,2021
SYN-C-00987,SYN-P-00682,accused,MANAN SATHE,EKALINGA KRISHNAN,20,M,Bengaluru Urban,2021
SYN-C-00987,SYN-P-00535,accused,DAKSH SENGUPTA,,52,M,Bengaluru Urban,2021
SYN-C-00988,SYN-P-01400,accused,DEVANSH CHAKRABARTI,ISAIAH CHANDA,24,M,Belagavi,2023
SYN-C-00988,SYN-P-00794,accused,Q. BOBAL,YUVRAJ BEN,29,M,Belagavi,2023
SYN-C-00989,SYN-P-01244,accused,BALHAAR SATHE,SATHVIK CHOUDHURY,23,M,Bengaluru Urban,2020
SYN-C-00989,SYN-P-00848,accused,SARTHAK MENON,AARNAV CHAHAL,32,M,Bengaluru Urban,2020
SYN-C-00990,SYN-P-01605,accused,VICTOR SURI,RONITH WABLE,48,M,Bengaluru Urban,2023
SYN-C-00990,SYN-P-01121,accused,A. SWAMY,,27,M,Bengaluru Urban,2023
SYN-C-00991,SYN-P-00643,accused,UDANT BALI,,24,M,Bengaluru Urban,2019
SYN-C-00992,SYN-P-00176,accused,K. SANDAL,QARIN SEKHON,41,F,Bengaluru Urban,2023
SYN-C-00993,SYN-P-01231,accused,Y. GREWAL,MAANAS CHANDRAN,51,M,Tumakuru,2021
SYN-C-00993,SYN-P-01203,accused,J. KAPADIA,,45,M,Tumakuru,2021
SYN-C-00994,SYN-P-00330,accused,LAKSHIT GOLLA,GAUTAM VIG,50,M,Tumakuru,2022
SYN-C-00994,SYN-P-00258,accused,ZILMIL PAI,ABDUL KADAKIA,38,F,Tumakuru,2022
SYN-C-00995,SYN-P-00073,accused,GOYAL VICTOR,KRISH SEHGAL,33,M,Mysuru,2021
SYN-C-00995,SYN-P-01854,accused,RUDRA MENON,,28,M,Mysuru,2021
SYN-C-00996,SYN-P-00933,accused,LIPIKA SINGH,VIVAAN ARYA,37,F,Kalaburagi,2021
SYN-C-00996,SYN-P-00345,accused,I. DIN,RUSHIL GALA,40,M,Kalaburagi,2021
SYN-C-00997,SYN-P-00961,accused,ARIN KAPUR,IKBAL SARRAF,31,M,Bengaluru Urban,2019
SYN-C-00998,SYN-P-01117,accused,ANSH CHADA,OWEN DALAL,23,M,Tumakuru,2022
SYN-C-00998,SYN-P-01361,accused,PETER GUHA,GAURAV NIGAM,25,M,Tumakuru,2022
SYN-C-00998,SYN-P-01575,accused,XAVIER SRINIVAS,HENRY PRASHAD,36,M,Tumakuru,2022
SYN-C-00999,SYN-P-01755,accused,CHAMPAK GARA,HRITIK MANE,45,M,Bengaluru Urban,2019
SYN-C-00999,SYN-P-00601,accused,DALBIR BIR,JACK KHATRI,30,M,Bengaluru Urban,2019
SYN-C-01000,SYN-P-00636,accused,BAHADURJIT THAKKAR,JACOB SANKARAN,40,M,Mysuru,2020
SYN-C-01000,SYN-P-00857,accused,CHAITALY MANNAN,GEORGE DESHPANDE,18,F,Mysuru,2020
SYN-C-01000,SYN-P-00591,accused,IKBAL KAUR,AZAAN KORPAL,54,M,Mysuru,2020
SYN-C-01001,SYN-P-01016,accused,RYAN VARMA,,23,M,Mysuru,2021
SYN-C-01002,SYN-P-00100,accused,P. SANGHA,,21,M,Bengaluru Urban,2023
SYN-C-01002,SYN-P-01033,accused,COMAR GAGAN,,41,M,Bengaluru Urban,2023
SYN-C-01003,SYN-P-01707,accused,U. NARAYANAN,ABHIRAM GOLLA,26,F,Bengaluru Urban,2022
SYN-C-01003,SYN-P-00209,accused,FARIQ NARAIN,ROBERT NARASIMHAN,21,M,Bengaluru Urban,2022
SYN-C-01004,SYN-P-00027,accused,WAKEETA SULE,BRIJESH DHAWAN,45,F,Bengaluru Urban,2019
SYN-C-01004,SYN-P-00078,accused,ESHANA RATTA,RONITH BAJAJ,17,F,Bengaluru Urban,2019
SYN-C-01005,SYN-P-01512,accused,LEKHA SALVI,PRANAV SAINI,27,F,Bengaluru Urban,2022
SYN-C-01005,SYN-P-00083,accused,ARYAN BAHL,YASH LALLA,44,M,Bengaluru Urban,2022
SYN-C-01006,SYN-P-01369,accused,RAU NIHAL,,22,M,Bengaluru Urban,2020
SYN-C-01006,SYN-P-01787,accused,ISAIAH NADKARNI,,24,M,Bengaluru Urban,2020
SYN-C-01007,SYN-P-00017,accused,EKAPAD SANI,SARTHAK PARMER,51,M,Bengaluru Urban,2019
SYN-C-01007,SYN-P-00950,accused,HARISH KAPADIA,NATHANIEL DATE,32,M,Bengaluru Urban,2019
SYN-C-01008,SYN-P-00245,accused,H. VENKATARAMAN,CHANDRESH SHAN,53,M,Bengaluru Urban,2019
