person_id,name,father_name,gender,age,home_district,is_repeat_offender,n_cases
SYN-P-01211,Imaran Thaker,Aarav Prakash,M,37,Tumakuru,False,1
SYN-P-01212,Samarth Warrior,Noah Kulkarni,M,42,Tumakuru,False,1
SYN-P-01213,Baljiwan Walla,Pranit Bora,M,50,Belagavi,False,2
SYN-P-01214,Lavanya Badami,Sathvik Bakshi,F,37,Kalaburagi,True,2
SYN-P-01215,Joshua Babu,Aryan Bhargava,M,41,Bengaluru Urban,False,1
SYN-P-01216,Veer Chandran,Balendra Walia,M,26,Tumakuru,False,1
SYN-P-01217,Owen Chaudhari,Balvan Shanker,M,34,Bengaluru Urban,False,1
SYN-P-01218,Jacob Gokhale,Onkar Som,M,32,Tumakuru,False,1
SYN-P-01219,Samarth Issac,Advik Yadav,M,32,Mysuru,False,1
SYN-P-01220,Eta Sarna,George Rege,F,33,Bengaluru Urban,False,1
SYN-P-01221,Manbir Sanghvi,Aarav Chanda,M,25,Mysuru,True,5
SYN-P-01222,Devansh Kumer,Gagan Ahluwalia,M,39,Tumakuru,True,3
SYN-P-01223,Qabil Nagarajan,Ayushman Sankar,M,30,Tumakuru,True,6
SYN-P-01224,Jagat Khurana,Umang Kadakia,M,54,Belagavi,False,1
SYN-P-01225,Ishwar Chokshi,Isaac Chaudhary,M,31,Mysuru,False,1
SYN-P-01226,Daksh Nair,Nakul Soman,M,30,Mysuru,False,1
SYN-P-01227,Sai Sinha,Neel Rai,M,40,Kalaburagi,False,1
SYN-P-01228,George Wason,Chanakya Sethi,M,50,Mysuru,False,1
SYN-P-01229,Charles Borah,Qasim Dave,M,45,Bengaluru Urban,False,1
SYN-P-01230,Samuel Sodhi,Ranbir Devan,M,25,Tumakuru,False,1
SYN-P-01231,Yuvraj Grewal,Maanas Chandran,M,50,Tumakuru,True,3
SYN-P-01232,Nitesh Pradhan,Jagat Kota,M,29,Mysuru,False,1
SYN-P-01233,Rohan Thakur,Tejas Yohannan,M,26,Mysuru,False,1
SYN-P-01234,Harsh Kari,Noah Bhattacharyya,M,53,Kalaburagi,False,1
SYN-P-01235,Michael Dalal,Gautam Shere,M,49,Mysuru,False,2
SYN-P-01236,Aachal Rau,Andrew Verma,F,21,Belagavi,False,1
SYN-P-01237,Girindra Bala,Harrison Padmanabhan,M,42,Kalaburagi,False,1
SYN-P-01238,Nicholas Kadakia,Gopal Lall,M,46,Belagavi,False,1
SYN-P-01239,Aarnav Krish,Zashil Bhardwaj,M,33,Bengaluru Urban,True,6
SYN-P-01240,Mason Atwal,Advik Ramakrishnan,M,22,Bengaluru Urban,False,1
SYN-P-01241,Theodore Parekh,Upkaar Dhaliwal,M,51,Tumakuru,False,1
SYN-P-01242,Farhan Shetty,Kiaan Wali,M,36,Tumakuru,False,1
SYN-P-01243,Advaith Mani,Owen Badami,M,45,Belagavi,False,1
SYN-P-01244,Balhaar Sathe,Sathvik Choudhury,M,21,Belagavi,False,1
SYN-P-01245,Chakradev Dara,Abeer Ramachandran,M,36,Belagavi,False,1
SYN-P-01246,Jacob Randhawa,Darpan Nair,M,53,Tumakuru,False,1
SYN-P-01247,Sarthak Gandhi,Benjamin Goda,M,52,Tumakuru,False,1
SYN-P-01248,Isaiah Ghosh,Onkar Raman,M,18,Bengaluru Urban,False,1
SYN-P-01249,Oscar Saran,Zashil Taneja,M,18,Tumakuru,False,1
SYN-P-01250,Max Venkatesh,Harrison Nayar,M,48,Bengaluru Urban,False,1
SYN-P-01251,Harshil Seshadri,Mohammed Barman,M,42,Mysuru,False,1
SYN-P-01252,Sara Karpe,Reyansh Bose,F,42,Belagavi,False,1
SYN-P-01253,Chanakya Cherian,David Sunder,M,33,Mysuru,False,1
SYN-P-01254,Chameli Balay,Andrew Dass,F,31,Bengaluru Urban,False,1
SYN-P-01255,Shivansh Rana,Krish Pai,M,21,Kalaburagi,False,1
SYN-P-01256,Omkaar Shankar,Udarsh Lalla,M,27,Kalaburagi,False,1
SYN-P-01257,Ayushman Mittal,Ishaan Subramaniam,M,22,Belagavi,False,1
SYN-P-01258,Qadim Acharya,Balhaar Choudhury,M,27,Tumakuru,False,1
SYN-P-01259,Dominic Bahri,Yug Dyal,M,34,Belagavi,False,1
SYN-P-01260,Kai Pau,Harshil Sule,M,30,Mysuru,False,1
SYN-P-01261,Kalpit Kohli,Ekansh Sachdeva,M,35,Tumakuru,False,1
SYN-P-01262,Radha Narain,Ethan Bahl,F,23,Belagavi,False,1
SYN-P-01263,Yatin Agate,Banjeet Sodhi,M,41,Tumakuru,False,1
SYN-P-01264,Harshil Sule,Darsh Thaker,M,38,Kalaburagi,False,2
SYN-P-01265,Dhriti Ahluwalia,George Gupta,F,54,Tumakuru,False,1
SYN-P-01266,Bakhshi Babu,Manthan Borra,M,47,Tumakuru,False,1
SYN-P-01267,Harinakshi Sawhney,Dalbir Iyer,F,28,Mysuru,False,1
SYN-P-01268,Liam Hora,Samaksh D’Alia,M,33,Belagavi,False,1
SYN-P-01269,Kamala Kulkarni,Samesh Chaudhry,F,46,Kalaburagi,False,1
SYN-P-01270,George Gaba,Liam Doctor,M,27,Kalaburagi,False,1
SYN-P-01271,Henry Tak,Harshil Khurana,M,30,Bengaluru Urban,False,1
SYN-P-01272,Ethan Raman,Wahab Palla,M,43,Tumakuru,False,1
SYN-P-01273,Caleb Kanda,Aditya Bala,M,22,Tumakuru,False,1
SYN-P-01274,Banjeet Cheema,Jai Sama,M,27,Mysuru,False,1
SYN-P-01275,Rachit Randhawa,Finn Yohannan,M,46,Belagavi,False,1
SYN-P-01276,Mason Jayaraman,Fitan Rao,M,48,Tumakuru,False,1
SYN-P-01277,Jack Sankar,Indrajit Bora,M,24,Bengaluru Urban,False,1
SYN-P-01278,Tanay Sachar,Matthew Sarkar,M,28,Kalaburagi,False,1
SYN-P-01279,Yug Bassi,Yuvraj Parmar,M,53,Tumakuru,False,1
SYN-P-01280,Wahab Gade,Manthan Cheema,M,27,Belagavi,False,1
SYN-P-01281,Wyatt Borde,Frederick Sarna,M,48,Mysuru,False,1
SYN-P-01282,Owen Sridhar,Omkaar Rama,M,28,Bengaluru Urban,False,1
SYN-P-01283,Veer Badami,Qadim Manda,M,29,Kalaburagi,False,1
SYN-P-01284,Patrick Nagarajan,Samuel Tak,M,22,Kalaburagi,True,3
SYN-P-01285,Falan Deo,Qarin Kar,M,20,Mysuru,False,1
SYN-P-01286,Oni Rajan,Theodore Venkataraman,F,52,Bengaluru Urban,False,1
SYN-P-01287,Jacob Natt,Ekbal Warrior,M,35,Tumakuru,False,1
SYN-P-01288,Mitesh Prakash,Yash Mander,M,30,Kalaburagi,False,1
SYN-P-01289,Zayyan Pillay,Lakshit Varty,M,52,Mysuru,False,1
SYN-P-01290,Indrajit Sundaram,Gaurav Sur,M,23,Bengaluru Urban,False,1
SYN-P-01291,Henry Singh,Sarthak Tiwari,M,20,Kalaburagi,False,1
SYN-P-01292,Balendra Dalal,Pranav Tailor,M,38,Kalaburagi,False,1
SYN-P-01293,Warinder Brar,Qarin Kurian,M,28,Bengaluru Urban,False,1
SYN-P-01294,Yuvraj Date,Finn Jaggi,M,29,Tumakuru,False,2
SYN-P-01295,Forum Kapur,Kiaan Sidhu,F,21,Belagavi,False,1
SYN-P-01296,Chatura Rao,Jacob Upadhyay,M,22,Belagavi,False,2
SYN-P-01297,Chatresh Manne,Jeremiah Gala,M,24,Belagavi,False,1
SYN-P-01298,Ekapad Vala,Ekalinga Singhal,M,50,Kalaburagi,False,1
SYN-P-01299,Ekavir Kadakia,Mohammed Mangal,M,40,Belagavi,False,1
SYN-P-01300,Nathan Sheth,Ishwar Rama,M,46,Kalaburagi,False,1
SYN-P-01301,Umang Dugal,Dakshesh Devi,M,26,Belagavi,False,2
SYN-P-01302,Zehaan Kalita,Fiyaz Cheema,M,36,Mysuru,True,3
SYN-P-01303,Vedant Naik,Gautam Grewal,M,41,Mysuru,False,1
SYN-P-01304,Logan Rau,Wyatt Chandran,M,53,Belagavi,False,1
SYN-P-01305,Benjamin Sampath,Isaac Cheema,M,20,Tumakuru,False,1
SYN-P-01306,Jacob Batta,Caleb Borra,M,26,Bengaluru Urban,True,3
SYN-P-01307,Yoshita Pant,Anay Varty,F,44,Tumakuru,False,1
SYN-P-01308,Chandran Som,Nihal Chander,M,54,Bengaluru Urban,False,1
SYN-P-01309,Caleb Dara,Chatresh Nazareth,M,21,Tumakuru,False,1
SYN-P-01310,Kamya Lall,Ojas Pandit,F,49,Kalaburagi,False,1
SYN-P-01311,Warjas Kohli,Daniel Kala,M,41,Mysuru,False,2
SYN-P-01312,Dhruv Agrawal,Abdul Anne,M,39,Tumakuru,False,1
SYN-P-01313,Gagan Lala,Henry Choudhury,M,53,Kalaburagi,False,1
SYN-P-01314,Om Khare,Gautam Hayre,M,39,Mysuru,False,2
SYN-P-01315,Zehaan Varughese,Dakshesh Chaudhuri,M,51,Kalaburagi,False,2
SYN-P-01316,Gaurav Bawa,Chatresh Mani,M,33,Kalaburagi,False,1
SYN-P-01317,Ranbir Rastogi,Wazir Bali,M,19,Tumakuru,False,2
SYN-P-01318,Bakhshi Seth,Qarin Saraf,M,24,Kalaburagi,False,1
SYN-P-01319,Rayaan Sampath,Atharv Nagy,M,53,Mysuru,False,1
SYN-P-01320,Abha Doctor,Zehaan Lal,F,24,Tumakuru,False,1
SYN-P-01321,Zaid Sibal,Maanas Contractor,M,48,Mysuru,False,1
SYN-P-01322,Dhruv Uppal,Isaac Rajan,M,35,Belagavi,False,2
SYN-P-01323,Jagdish Parekh,Jonathan Deshpande,M,37,Tumakuru,False,1
SYN-P-01324,Quincy Kota,Balendra Bakshi,M,30,Kalaburagi,False,1
SYN-P-01325,Netra Nazareth,Karan Misra,F,32,Mysuru,False,1
SYN-P-01326,Saanvi Patla,Chaitanya Sharma,F,22,Kalaburagi,False,1
SYN-P-01327,Dalbir Kalla,Amol Mittal,M,36,Tumakuru,False,1
SYN-P-01328,Xavier Sama,Aditya Varughese,M,18,Mysuru,False,1
SYN-P-01329,Lohit Balay,Avi Sura,M,43,Bengaluru Urban,False,1
SYN-P-01330,Aarav Nagy,Hardik Chadha,M,42,Kalaburagi,False,1
SYN-P-01331,Wazir Parmar,Faris Chahal,M,37,Bengaluru Urban,False,1
SYN-P-01332,Amruta Prakash,Charan Tella,F,26,Mysuru,False,1
SYN-P-01333,Anita Rajagopal,Aditya Din,F,19,Mysuru,False,1
SYN-P-01334,Pooja Dash,Fitan Hans,F,23,Kalaburagi,False,1
SYN-P-01335,Krish Sheth,Onkar Dhawan,M,52,Mysuru,False,2
SYN-P-01336,Praneel Amble,Azad Sastry,M,23,Bengaluru Urban,False,1
SYN-P-01337,Nihal Gopal,Falan Sheth,M,19,Tumakuru,False,1
SYN-P-01338,Hritik Dhar,Baljiwan Radhakrishnan,M,21,Mysuru,False,1
SYN-P-01339,Yatan Bumb,Gabriel Zacharia,M,40,Mysuru,False,1
SYN-P-01340,Yatin Zachariah,Joshua Mistry,M,54,Tumakuru,False,1
SYN-P-01341,Victor Majumdar,Mitesh Zacharia,M,33,Bengaluru Urban,False,1
SYN-P-01342,Faris Dugar,Wyatt Patla,M,39,Mysuru,False,1
SYN-P-01343,Bahadurjit Madan,Ayushman Loke,M,21,Mysuru,False,1
SYN-P-01344,Chatresh Chada,Xavier Dixit,M,48,Bengaluru Urban,False,1
SYN-P-01345,Arjun Sangha,Hemang Vig,M,22,Belagavi,False,2
SYN-P-01346,Balhaar Sinha,Mohammed Master,M,49,Belagavi,False,1
SYN-P-01347,Viraj Tailor,Rehaan Bains,M,18,Kalaburagi,False,1
SYN-P-01348,Rayaan Baral,Balendra Pingle,M,44,Belagavi,False,2
SYN-P-01349,Yash Khurana,Theodore Comar,M,38,Bengaluru Urban,False,1
SYN-P-01350,Kiaan Menon,Joshua Apte,M,35,Tumakuru,False,1
SYN-P-01351,Qasim Pathak,Kiaan Suri,M,44,Kalaburagi,False,1
SYN-P-01352,Umang Boase,Praneel Bora,M,18,Kalaburagi,True,6
SYN-P-01353,Azaan Tank,Isaac Bhat,M,51,Bengaluru Urban,False,1
SYN-P-01354,Advay Nori,Harrison Chawla,M,42,Bengaluru Urban,False,1
SYN-P-01355,Praneel Mannan,Zashil Das,M,48,Bengaluru Urban,False,1
SYN-P-01356,Jairaj Patla,Atharv Konda,M,41,Belagavi,False,1
SYN-P-01357,Hredhaan Ramachandran,Mohammed Pingle,M,41,Bengaluru Urban,False,1
SYN-P-01358,Nihal Kakar,Baljiwan Tailor,M,27,Kalaburagi,False,1
SYN-P-01359,Girindra Patla,Abhimanyu Hayer,M,54,Belagavi,False,1
SYN-P-01360,Azaan Nagar,Dhruv Pingle,M,39,Mysuru,False,1
SYN-P-01361,Peter Guha,Gaurav Nigam,M,27,Bengaluru Urban,False,1
SYN-P-01362,Nicholas Srivastava,Maanav Srivastava,M,48,Mysuru,False,2
SYN-P-01363,Atharv Bhatia,Nihal Brahmbhatt,M,48,Tumakuru,False,1
SYN-P-01364,Praneel Rama,Bakhshi Walia,M,43,Tumakuru,False,1
SYN-P-01365,Thomas Sharma,Wriddhish Dhaliwal,M,34,Tumakuru,False,1
SYN-P-01366,Elijah Wagle,Samaksh Sankaran,M,39,Belagavi,False,1
SYN-P-01367,Ayushman Reddy,Arin Dhingra,M,27,Belagavi,False,1
SYN-P-01368,Zayan Sama,Vincent Saran,M,48,Kalaburagi,False,1
SYN-P-01369,Nihal Rau,Azaan Varghese,M,23,Kalaburagi,False,1
SYN-P-01370,Dominic Panchal,Oscar Baral,M,45,Mysuru,False,1
SYN-P-01371,Qabil Golla,Tarak Kala,M,28,Mysuru,False,1
SYN-P-01372,Darpan Mand,Samesh Narayanan,M,28,Kalaburagi,False,1
SYN-P-01373,Isaac Shan,Tanish Sama,M,49,Kalaburagi,False,1
SYN-P-01374,Neelima Choudhury,Ethan Palla,F,46,Belagavi,False,1
SYN-P-01375,Gavin Om,Jackson Korpal,M,24,Tumakuru,False,1
SYN-P-01376,Vincent Dhawan,Benjamin Bora,M,19,Kalaburagi,False,1
SYN-P-01377,Tanish Sastry,Qabil Soni,M,49,Kalaburagi,False,1
SYN-P-01378,Dalbir Borah,Ryan Bhatnagar,M,54,Belagavi,True,3
SYN-P-01379,Nachiket Prabhu,Advaith Kadakia,M,44,Bengaluru Urban,False,1
SYN-P-01380,Bachittar Upadhyay,Rachit Shah,M,43,Tumakuru,False,1
SYN-P-01381,Tarak Bakshi,Gopal Prasad,M,24,Bengaluru Urban,False,1
SYN-P-01382,Krish Murthy,Ekapad Sandal,M,23,Mysuru,False,1
SYN-P-01383,Yatin Maharaj,Darsh Mand,M,23,Tumakuru,False,1
SYN-P-01384,Manan Malhotra,Baljiwan Kadakia,M,50,Kalaburagi,False,1
SYN-P-01385,Omaja Bhandari,Faras Sur,F,53,Tumakuru,False,1
SYN-P-01386,Riya Goyal,Gunbir Bava,F,44,Belagavi,True,3
SYN-P-01387,Ikbal Devi,Benjamin Taneja,M,28,Mysuru,False,1
SYN-P-01388,Daksh Varkey,Nathaniel Raman,M,46,Tumakuru,True,5
SYN-P-01389,Shivansh Tiwari,Reyansh Palan,M,18,Belagavi,False,1
SYN-P-01390,Lucky Grover,Avi Iyer,M,35,Mysuru,False,1
SYN-P-01391,Ekalinga Gaba,Robert Bains,M,47,Tumakuru,False,1
SYN-P-01392,Janya Chowdhury,Gaurang Arya,F,48,Bengaluru Urban,False,2
SYN-P-01393,Yash Basak,Wazir Butala,M,52,Kalaburagi,False,1
SYN-P-01394,Darsh Ravi,Vincent Kanda,M,32,Kalaburagi,False,1
SYN-P-01395,Vedant Ghose,Wridesh Butala,M,20,Belagavi,False,1
SYN-P-01396,Manbir Sidhu,Rushil Pillay,M,22,Bengaluru Urban,False,1
SYN-P-01397,Leena Tak,Daniel Dhingra,F,23,Kalaburagi,False,1
SYN-P-01398,Abhimanyu Sunder,Rudra Manne,M,19,Kalaburagi,False,1
SYN-P-01399,Hritik Balay,Jai Shetty,M,52,Kalaburagi,False,1
SYN-P-01400,Devansh Chakrabarti,Isaiah Chanda,M,26,Belagavi,True,7
SYN-P-01401,Rachit Roy,Pranit Tripathi,M,46,Belagavi,False,1
SYN-P-01402,Sathvik Shere,Samesh Gour,M,43,Tumakuru,False,1
SYN-P-01403,Timothy Chander,Patrick Pradhan,M,50,Tumakuru,False,2
SYN-P-01404,Chakradhar Vyas,Pratyush Sibal,M,22,Belagavi,False,1
SYN-P-01405,Wriddhish Dhillon,Girik Jhaveri,M,51,Kalaburagi,False,1
SYN-P-01406,Jai Sen,Matthew Tank,M,31,Tumakuru,False,1
SYN-P-01407,Abeer Saini,Isaac Subramanian,M,27,Belagavi,False,1
SYN-P-01408,Wahab Pathak,Abeer Kala,M,46,Tumakuru,False,1
SYN-P-01409,Maanas Mani,Harshil Bhatt,M,41,Tumakuru,False,1
SYN-P-01410,Harshil Parekh,Chakradev Varughese,M,53,Kalaburagi,False,1
SYN-P-01411,Ansh Magar,Gagan Mohan,M,36,Mysuru,False,1
SYN-P-01412,Tristan Kaul,Daksh Venkatesh,M,18,Tumakuru,False,2
SYN-P-01413,Chaitanya Sehgal,Gautam Wadhwa,M,34,Tumakuru,False,1
SYN-P-01414,Tripti Goyal,Faqid Bhatnagar,F,23,Tumakuru,False,1
SYN-P-01415,Anirudh Mandal,Advaith Wable,M,42,Tumakuru,False,1
SYN-P-01416,Bakhshi Prashad,Warjas Borde,M,36,Belagavi,False,1
SYN-P-01417,Frado Sridhar,Abdul Munshi,M,28,Belagavi,False,1
SYN-P-01418,Anirudh Dayal,Balhaar Banerjee,M,41,Mysuru,False,1
SYN-P-01419,Faris Hari,Aarush Dasgupta,M,54,Tumakuru,False,1
SYN-P-01420,Rachita Murthy,Zayyan Sinha,F,39,Kalaburagi,False,1
SYN-P-01421,Prisha Sawhney,Yatin Vaidya,F,36,Belagavi,False,1
SYN-P-01422,Frederick Talwar,Jacob Vyas,M,50,Mysuru,False,1
SYN-P-01423,Frederick Kalla,David Kannan,M,18,Tumakuru,False,1
SYN-P-01424,Oliver Bajwa,Bahadurjit Pillay,M,18,Tumakuru,False,1
SYN-P-01425,Caleb Parsa,Zehaan Pandey,M,34,Belagavi,False,1
SYN-P-01426,Samaksh Lala,Isaiah Mital,M,48,Tumakuru,False,1
SYN-P-01427,Falan Loke,Nitesh Ahuja,M,31,Bengaluru Urban,False,1
SYN-P-01428,Yasti Sood,Faras Lad,F,38,Kalaburagi,False,2
SYN-P-01429,Yagnesh Jhaveri,Jack Shukla,M,25,Kalaburagi,False,1
SYN-P-01430,Aarav Luthra,Aayush Chowdhury,M,34,Belagavi,False,1
SYN-P-01431,Wahab Mann,Balhaar Garde,M,18,Kalaburagi,True,6
SYN-P-01432,Eiravati Modi,Christopher Rastogi,F,54,Kalaburagi,False,1
SYN-P-01433,Bimala Kumer,Amol Zacharia,F,52,Bengaluru Urban,False,1
SYN-P-01434,Viraj Ramesh,Fiyaz Vora,M,34,Tumakuru,False,1
SYN-P-01435,Yahvi Vasa,Kalpit Tandon,F,21,Bengaluru Urban,False,1
SYN-P-01436,Omkaar Majumdar,Gautam Vasa,M,51,Mysuru,False,1
SYN-P-01437,Tristan Minhas,Harshil Palla,M,20,Bengaluru Urban,False,1
SYN-P-01438,Azaan Brahmbhatt,Joshua Sha,M,54,Kalaburagi,False,1
SYN-P-01439,Amol Misra,Devansh Kurian,M,46,Bengaluru Urban,False,1
SYN-P-01440,Quincy Wagle,Oscar Anne,M,23,Kalaburagi,False,2
SYN-P-01441,Caleb Agrawal,Samuel Cherian,M,33,Tumakuru,False,1
SYN-P-01442,Jeet Handa,Baljiwan Barman,M,20,Mysuru,False,1
SYN-P-01443,Jason Oak,Devansh Nair,M,54,Mysuru,False,1
SYN-P-01444,Gaurang Desai,Jai Soman,M,40,Belagavi,False,1
SYN-P-01445,Advika Basu,Umang Desai,F,43,Kalaburagi,False,1
SYN-P-01446,Devansh Padmanabhan,Atharv Wason,M,54,Kalaburagi,False,1
SYN-P-01447,Kai Master,Shivansh Mutti,M,20,Tumakuru,False,1
SYN-P-01448,Gavin Toor,Maanas Pillay,M,54,Tumakuru,False,1
SYN-P-01449,Bhavika Cherian,Krish Ranganathan,F,37,Belagavi,False,1
SYN-P-01450,Vedant Deep,Lohit Mandal,M,45,Tumakuru,False,1
SYN-P-01451,George Chowdhury,Jai Dass,M,49,Belagavi,False,1
SYN-P-01452,Abhiram Wason,Maanas Mitter,M,42,Mysuru,False,1
SYN-P-01453,Bhavna Krish,Zayan Aurora,F,46,Belagavi,False,1
SYN-P-01454,Warjas Dubey,Noah Chand,M,25,Kalaburagi,False,1
SYN-P-01455,Darsh Chauhan,Yatin Khalsa,M,46,Kalaburagi,False,1
SYN-P-01456,Christopher Rattan,Warinder Batra,M,35,Kalaburagi,False,1
SYN-P-01457,Rajata Kant,Arin Chandra,F,23,Tumakuru,False,1
SYN-P-01458,Elijah Merchant,Jack Ratta,M,30,Bengaluru Urban,False,1
SYN-P-01459,Hitesh Raju,Azaan Nayar,M,23,Tumakuru,False,1
SYN-P-01460,Yatin Walia,Liam Kalla,M,37,Mysuru,False,1
SYN-P-01461,Veer Ahluwalia,Falan Kadakia,M,25,Tumakuru,False,1
SYN-P-01462,Victor Upadhyay,Aarush Varty,M,28,Tumakuru,False,1
SYN-P-01463,Anthony Sangha,Kai Roy,M,53,Kalaburagi,False,1
SYN-P-01464,Mekhala Pandya,Yatan Menon,F,43,Belagavi,False,1
SYN-P-01465,Krisha Mukhopadhyay,Zashil Nadig,F,42,Mysuru,False,1
SYN-P-01466,Madhav Prashad,Nathaniel Dhawan,M,35,Kalaburagi,False,1
SYN-P-01467,Sarthak Sarna,Pratyush Sheth,M,32,Belagavi,False,1
SYN-P-01468,Rohan Thakkar,Gaurang Pingle,M,41,Bengaluru Urban,False,1
SYN-P-01469,Aarini Bhalla,Nathan Oak,F,38,Belagavi,False,1
SYN-P-01470,Vyanjana Tailor,Samesh Kar,F,32,Belagavi,False,1
SYN-P-01471,Nathan Amble,Lakshit Bajwa,M,24,Belagavi,False,1
SYN-P-01472,Manan Lalla,Samaksh Dhingra,M,18,Tumakuru,False,1
SYN-P-01473,Advaith Karpe,Banjeet Mander,M,30,Belagavi,False,1
SYN-P-01474,Elijah Brahmbhatt,Farhan Gole,M,24,Kalaburagi,False,1
SYN-P-01475,Jai Borah,Banjeet Kala,M,23,Mysuru,False,2
SYN-P-01476,Gagan Barad,Luke Dua,M,32,Bengaluru Urban,False,1
SYN-P-01477,Gauri Dey,Rayaan Mittal,F,29,Mysuru,False,1
SYN-P-01478,Aadi Mangat,Ansh Barad,M,42,Belagavi,True,5
SYN-P-01479,Dev Tripathi,Raghav Mallick,M,23,Belagavi,False,1
SYN-P-01480,Dakshesh Dubey,Anirudh Shukla,M,54,Tumakuru,False,1
SYN-P-01481,Gauri Yohannan,Hardik Kulkarni,F,30,Kalaburagi,False,1
SYN-P-01482,Warjas Pathak,Aayush Gade,M,31,Kalaburagi,False,2
SYN-P-01483,Yochana Dayal,Veer Suri,F,36,Mysuru,False,1
SYN-P-01484,Girindra Taneja,Hemang Nayak,M,28,Mysuru,False,1
SYN-P-01485,Alexander Kant,Hritik Shan,M,45,Tumakuru,False,1
SYN-P-01486,Dev Chada,Chandran Ram,M,45,Bengaluru Urban,True,4
SYN-P-01487,Fiyaz Tank,Oscar Chowdhury,M,24,Tumakuru,False,1
SYN-P-01488,Gavin Ravel,Elijah Desai,M,51,Belagavi,False,1
SYN-P-01489,Ekaja Gupta,Kevin Kumar,F,49,Mysuru,False,1
SYN-P-01490,Max Rattan,Manthan Bhakta,M,36,Belagavi,False,1
SYN-P-01491,Nathan Walla,Lohit Sahota,M,19,Mysuru,False,1
SYN-P-01492,Balvan Upadhyay,Onveer Vyas,M,38,Bengaluru Urban,False,1
SYN-P-01493,Elijah Goel,Shaurya Dhar,M,25,Tumakuru,False,1
SYN-P-01494,Gautam Raj,Aadi Brar,M,19,Tumakuru,False,1
SYN-P-01495,Azaan Bajaj,Dominic Grover,M,51,Tumakuru,True,4
SYN-P-01496,Mason Vora,Jagdish Balasubramanian,M,44,Mysuru,False,1
SYN-P-01497,Gopal Hari,Anmol Chanda,M,19,Belagavi,False,1
SYN-P-01498,Ria Bava,Balveer Borde,F,29,Tumakuru,False,1
SYN-P-01499,Ronith Choudhury,Praneel Krishnan,M,40,Mysuru,False,1
SYN-P-01500,Vivaan Kunda,Mason Vyas,M,46,Belagavi,False,1
SYN-P-01501,Ayaan Ramesh,Shivansh Deep,M,18,Mysuru,False,1
SYN-P-01502,Ryan Toor,Rushil Apte,M,51,Mysuru,False,1
SYN-P-01503,Ayush Iyengar,Jack Babu,M,35,Belagavi,False,1
SYN-P-01504,Gagan More,Daniel Bail,M,21,Tumakuru,False,1
SYN-P-01505,Chandran Palla,Udarsh Balakrishnan,M,41,Tumakuru,False,1
SYN-P-01506,Girindra Narain,Falan Anne,M,18,Kalaburagi,False,1
SYN-P-01507,Abeer Virk,Shaurya Gola,M,46,Kalaburagi,False,1
SYN-P-01508,Hritik Kulkarni,Ojas Sarraf,M,40,Mysuru,False,1
SYN-P-01509,Vivaan Dash,Baljiwan Mammen,M,29,Kalaburagi,False,1
SYN-P-01510,William Pathak,Udarsh Tailor,M,22,Belagavi,False,1
SYN-P-01511,Aarnav Muni,Ansh Rattan,M,48,Tumakuru,True,6
SYN-P-01512,Lekha Salvi,Pranav Saini,F,28,Bengaluru Urban,False,1
SYN-P-01513,Praneel Hora,Oliver Sachdev,M,42,Tumakuru,False,1
SYN-P-01514,Andrew Kala,Victor Bhatia,M,49,Kalaburagi,False,2
SYN-P-01515,Gautam Rai,Teerth Pathak,M,21,Belagavi,False,2
SYN-P-01516,Lavanya Kari,Jacob Nair,F,28,Mysuru,False,1
SYN-P-01517,Charles Sur,Ojas Apte,M,33,Kalaburagi,False,1
SYN-P-01518,Samar Virk,Oliver Hans,M,21,Mysuru,False,1
SYN-P-01519,Gautam Karnik,Yatan Pathak,M,18,Kalaburagi,False,1
SYN-P-01520,Daniel Sahota,Abeer Swamy,M,45,Kalaburagi,False,1
SYN-P-01521,Vasana Ravi,Balendra Cheema,F,27,Tumakuru,False,1
SYN-P-01522,Fiyaz Basak,Gopal Mahajan,M,30,Tumakuru,False,1
SYN-P-01523,Qadim Goda,Kiaan Mutti,M,30,Mysuru,False,1
SYN-P-01524,Nitesh Bahl,Chaitanya Mukherjee,M,43,Bengaluru Urban,False,1
SYN-P-01525,Dalaja Hayre,Aryan Subramanian,F,44,Kalaburagi,False,1
SYN-P-01526,Ikbal Golla,Tristan Kibe,M,31,Belagavi,False,1
SYN-P-01527,Dhruv Chandra,Ekalinga Bhatti,M,28,Mysuru,False,1
SYN-P-01528,Advik Doshi,Harshil Kumar,M,41,Tumakuru,False,1
SYN-P-01529,Max Shukla,Aryan Murty,M,26,Belagavi,False,3
SYN-P-01530,Aryan Sunder,Ekaraj Goel,M,29,Bengaluru Urban,False,1
SYN-P-01531,Amaira Bhasin,Gunbir Tak,F,28,Bengaluru Urban,False,1
SYN-P-01532,Orinder Chauhan,Onkar Bhatt,M,46,Mysuru,True,4
SYN-P-01533,Yashvi Khanna,Praneel Kapadia,F,46,Bengaluru Urban,False,1
SYN-P-01534,Balveer Mann,Wahab Dash,M,29,Tumakuru,False,2
SYN-P-01535,Daksh Lanka,Karan Oak,M,54,Bengaluru Urban,False,1
SYN-P-01536,Tejas Kumar,Tarak Karpe,M,32,Belagavi,False,2
SYN-P-01537,Om Bhatia,Manthan Kale,M,48,Mysuru,False,1
SYN-P-01538,Aayush Ghosh,Faras Narayan,M,33,Mysuru,False,1
SYN-P-01539,Azad Nagi,Yash De,M,37,Kalaburagi,False,2
